Parameters: 1759845
Epoch	Kappa (val)	IoU (val)	F1 (val)	R (val)	P (val)
85		0.8863		0.8033		0.8909		0.8717		0.9110
86		0.8918		0.8121		0.8963		0.8949		0.8977
87		0.8892		0.8080		0.8938		0.8789		0.9092
88		0.8879		0.8059		0.8925		0.8847		0.9005
89		0.8915		0.8114		0.8959		0.8752		0.9176
90		0.8923		0.8130		0.8969		0.8982		0.8956
91		0.8917		0.8120		0.8962		0.8943		0.8982
92		0.8916		0.8118		0.8961		0.8897		0.9027
93		0.8905		0.8100		0.8950		0.8769		0.9139
94		0.8927		0.8134		0.8971		0.8853		0.9093
95		0.8895		0.8086		0.8941		0.8927		0.8956
96		0.8943		0.8160		0.8987		0.8954		0.9020
97		0.8921		0.8126		0.8966		0.8959		0.8974
98		0.8927		0.8135		0.8972		0.8866		0.9080
99		0.8866		0.8040		0.8913		0.8946		0.8881
100		0.8946		0.8166		0.8990		0.8961		0.9020
101		0.8876		0.8054		0.8922		0.8747		0.9104
102		0.8921		0.8127		0.8967		0.8980		0.8953
103		0.8942		0.8157		0.8985		0.8830		0.9146
104		0.8941		0.8158		0.8986		0.8985		0.8986
105		0.8876		0.8054		0.8922		0.8637		0.9226
106		0.8908		0.8104		0.8953		0.8791		0.9120
107		0.8940		0.8156		0.8984		0.9015		0.8954
108		0.8927		0.8136		0.8972		0.8887		0.9058
109		0.8911		0.8110		0.8956		0.8911		0.9002
110		0.8924		0.8130		0.8969		0.8909		0.9029
111		0.8944		0.8161		0.8988		0.8787		0.9197
112		0.8946		0.8166		0.8990		0.8999		0.8982
113		0.8938		0.8152		0.8982		0.8782		0.9191
114		0.8954		0.8178		0.8998		0.9005		0.8991
115		0.8948		0.8169		0.8992		0.9014		0.8970
116		0.8915		0.8115		0.8959		0.8797		0.9128
117		0.8934		0.8147		0.8979		0.8926		0.9033
118		0.8954		0.8178		0.8998		0.9022		0.8974
119		0.8925		0.8132		0.8970		0.8803		0.9143
120		0.8898		0.8090		0.8944		0.8931		0.8958
121		0.8936		0.8148		0.8980		0.8823		0.9142
122		0.8900		0.8093		0.8946		0.8976		0.8916
123		0.8866		0.8041		0.8914		0.8983		0.8847
124		0.8926		0.8133		0.8971		0.8921		0.9021
125		0.8919		0.8123		0.8964		0.8953		0.8976
126		0.8927		0.8135		0.8972		0.8927		0.9017
127		0.8951		0.8173		0.8994		0.8964		0.9025
128		0.8915		0.8117		0.8961		0.8984		0.8937
129		0.8915		0.8115		0.8959		0.8720		0.9212
130		0.8949		0.8171		0.8993		0.8914		0.9074
131		0.8921		0.8124		0.8965		0.8761		0.9179
132		0.8949		0.8170		0.8993		0.8918		0.9069
133		0.8953		0.8176		0.8996		0.8760		0.9246
134		0.8935		0.8147		0.8979		0.8826		0.9137
135		0.8958		0.8185		0.9002		0.8961		0.9043
136		0.8960		0.8186		0.9003		0.8916		0.9091
137		0.8955		0.8179		0.8998		0.8942		0.9055
138		0.8975		0.8211		0.9018		0.8911		0.9127
139		0.8948		0.8169		0.8992		0.9063		0.8923
140		0.8972		0.8207		0.9015		0.8958		0.9073
141		0.8962		0.8191		0.9005		0.8945		0.9067
142		0.8933		0.8144		0.8977		0.8809		0.9152
143		0.8948		0.8167		0.8991		0.8782		0.9210
144		0.8971		0.8205		0.9014		0.8939		0.9090
145		0.8961		0.8190		0.9005		0.8986		0.9023
146		0.8949		0.8169		0.8992		0.8842		0.9148
147		0.8936		0.8150		0.8981		0.8919		0.9043
148		0.8912		0.8113		0.8958		0.9038		0.8880
149		0.8968		0.8199		0.9010		0.8903		0.9121
150		0.8975		0.8211		0.9018		0.8962		0.9074
151		0.8921		0.8125		0.8966		0.8904		0.9029
152		0.8956		0.8182		0.9000		0.8999		0.9001
153		0.8975		0.8211		0.9017		0.8964		0.9071
154		0.8942		0.8160		0.8987		0.9016		0.8957
155		0.8968		0.8199		0.9011		0.8951		0.9071
156		0.8958		0.8185		0.9002		0.9017		0.8988
157		0.8984		0.8224		0.9026		0.8922		0.9132
158		0.8973		0.8207		0.9015		0.8843		0.9194
159		0.8945		0.8164		0.8989		0.9053		0.8927
160		0.8901		0.8095		0.8947		0.8992		0.8903
161		0.8957		0.8182		0.9000		0.8936		0.9066
162		0.8944		0.8162		0.8988		0.8941		0.9035
163		0.8975		0.8211		0.9017		0.8855		0.9186
164		0.8957		0.8182		0.9000		0.8851		0.9155
165		0.8947		0.8167		0.8991		0.9001		0.8981
166		0.8900		0.8093		0.8946		0.8996		0.8897
167		0.8970		0.8203		0.9013		0.8935		0.9092
168		0.8961		0.8188		0.9004		0.8958		0.9050
169		0.8966		0.8197		0.9009		0.8915		0.9105
170		0.8933		0.8143		0.8976		0.8782		0.9179
171		0.8950		0.8171		0.8994		0.8845		0.9147
172		0.8965		0.8195		0.9008		0.8938		0.9079
173		0.8975		0.8211		0.9017		0.8955		0.9080
174		0.8955		0.8180		0.8999		0.8928		0.9070
175		0.8942		0.8159		0.8986		0.8941		0.9032
176		0.8959		0.8185		0.9002		0.8905		0.9101
177		0.8917		0.8121		0.8963		0.8989		0.8937
178		0.8945		0.8163		0.8988		0.8800		0.9185
179		0.8960		0.8187		0.9003		0.8925		0.9082
180		0.8957		0.8182		0.9000		0.8909		0.9094
181		0.8991		0.8236		0.9032		0.8924		0.9144
182		0.8989		0.8233		0.9031		0.8969		0.9094
183		0.8937		0.8151		0.8981		0.8907		0.9056
184		0.8997		0.8246		0.9039		0.8945		0.9135
185		0.8974		0.8210		0.9017		0.9075		0.8960
186		0.8964		0.8194		0.9007		0.8991		0.9024
187		0.8973		0.8207		0.9015		0.8816		0.9223
188		0.8970		0.8203		0.9013		0.8999		0.9027
189		0.9006		0.8260		0.9047		0.8992		0.9103
190		0.8977		0.8214		0.9019		0.8931		0.9109
191		0.8957		0.8182		0.9000		0.8792		0.9219
192		0.9000		0.8251		0.9042		0.8999		0.9084
193		0.8967		0.8198		0.9010		0.8921		0.9101
194		0.8987		0.8232		0.9030		0.9056		0.9004
195		0.8953		0.8175		0.8996		0.8853		0.9144
196		0.8979		0.8217		0.9021		0.8937		0.9108
197		0.8991		0.8236		0.9032		0.8884		0.9186
198		0.8919		0.8123		0.8964		0.8942		0.8987
199		0.8974		0.8209		0.9016		0.8918		0.9117
200		0.8989		0.8233		0.9031		0.8857		0.9212
201		0.8984		0.8225		0.9026		0.9011		0.9041
202		0.8964		0.8193		0.9007		0.8910		0.9106
203		0.8949		0.8170		0.8993		0.8921		0.9065
204		0.8976		0.8212		0.9018		0.8907		0.9132
205		0.8991		0.8236		0.9033		0.9021		0.9045
206		0.8988		0.8231		0.9029		0.8901		0.9161
207		0.8949		0.8170		0.8993		0.8946		0.9040
208		0.8988		0.8232		0.9030		0.9041		0.9020
209		0.8953		0.8176		0.8997		0.8893		0.9102
210		0.8993		0.8240		0.9035		0.9024		0.9046
211		0.8976		0.8213		0.9019		0.8977		0.9061
212		0.8983		0.8224		0.9025		0.8975		0.9076
213		0.8983		0.8223		0.9025		0.8879		0.9176
214		0.8992		0.8238		0.9034		0.8985		0.9083
215		0.8972		0.8207		0.9015		0.8957		0.9073
216		0.8961		0.8189		0.9004		0.8956		0.9053
217		0.8952		0.8174		0.8995		0.8888		0.9105
218		0.8964		0.8194		0.9008		0.8929		0.9087
219		0.8968		0.8199		0.9010		0.8843		0.9184
220		0.8952		0.8175		0.8996		0.8995		0.8997
221		0.8981		0.8221		0.9023		0.8905		0.9145
222		0.8961		0.8188		0.9004		0.8861		0.9152
223		0.8992		0.8238		0.9034		0.8905		0.9166
224		0.8981		0.8221		0.9024		0.8998		0.9049
225		0.8997		0.8246		0.9038		0.9009		0.9068
226		0.8972		0.8207		0.9015		0.9021		0.9010
227		0.8955		0.8178		0.8998		0.8865		0.9136
228		0.8961		0.8189		0.9004		0.8972		0.9037
229		0.8988		0.8232		0.9030		0.8937		0.9126
230		0.8995		0.8243		0.9037		0.8980		0.9094
231		0.8939		0.8153		0.8983		0.8897		0.9070
232		0.8981		0.8222		0.9024		0.8979		0.9070
233		0.8965		0.8197		0.9009		0.9029		0.8989
234		0.8980		0.8219		0.9022		0.8992		0.9053
235		0.8970		0.8202		0.9012		0.8883		0.9146
236		0.8960		0.8187		0.9003		0.8994		0.9012
237		0.8979		0.8218		0.9022		0.8977		0.9067
238		0.8930		0.8141		0.8975		0.8961		0.8989
239		0.8988		0.8232		0.9030		0.8959		0.9103
240		0.8986		0.8229		0.9028		0.9004		0.9053
241		0.8975		0.8212		0.9018		0.8972		0.9065
242		0.8996		0.8245		0.9038		0.8976		0.9101
243		0.8997		0.8246		0.9039		0.9072		0.9006
244		0.9004		0.8257		0.9045		0.8971		0.9121
245		0.8971		0.8206		0.9015		0.9078		0.8952
246		0.9014		0.8274		0.9055		0.9039		0.9071
247		0.8982		0.8221		0.9024		0.8944		0.9105
248		0.8996		0.8246		0.9039		0.9055		0.9022
249		0.8989		0.8234		0.9031		0.8954		0.9110
250		0.8980		0.8220		0.9023		0.8945		0.9102
251		0.8965		0.8194		0.9007		0.8805		0.9220
252		0.8941		0.8158		0.8986		0.9010		0.8961
253		0.8977		0.8215		0.9020		0.8964		0.9076
254		0.8958		0.8184		0.9001		0.9029		0.8974
255		0.8998		0.8247		0.9039		0.8993		0.9087
256		0.8971		0.8204		0.9013		0.8928		0.9101
257		0.8981		0.8221		0.9024		0.8989		0.9058
258		0.8992		0.8238		0.9034		0.8931		0.9139
259		0.8982		0.8223		0.9025		0.8975		0.9075
260		0.9003		0.8256		0.9045		0.9011		0.9079
261		0.8959		0.8186		0.9002		0.8961		0.9044
262		0.8984		0.8226		0.9027		0.9048		0.9006
263		0.8988		0.8233		0.9031		0.9020		0.9042
264		0.9001		0.8253		0.9043		0.8996		0.9090
265		0.8988		0.8232		0.9030		0.9037		0.9024
266		0.8985		0.8226		0.9027		0.8894		0.9164
267		0.8986		0.8228		0.9028		0.8841		0.9223
268		0.8977		0.8215		0.9020		0.9043		0.8997
269		0.9003		0.8255		0.9044		0.8959		0.9131
270		0.9013		0.8273		0.9055		0.9025		0.9085
271		0.9003		0.8256		0.9045		0.8981		0.9109
272		0.8989		0.8233		0.9031		0.8916		0.9149
273		0.8990		0.8236		0.9032		0.8958		0.9109
274		0.8988		0.8232		0.9030		0.8913		0.9150
275		0.8972		0.8207		0.9015		0.9124		0.8910
276		0.8989		0.8233		0.9031		0.8956		0.9107
277		0.8989		0.8233		0.9031		0.9026		0.9036
278		0.8974		0.8209		0.9017		0.8969		0.9065
279		0.8993		0.8240		0.9035		0.9056		0.9015
280		0.8990		0.8234		0.9032		0.8939		0.9126
281		0.8995		0.8242		0.9036		0.8902		0.9175
282		0.9000		0.8250		0.9041		0.8955		0.9129
283		0.8999		0.8249		0.9041		0.8964		0.9118
284		0.8997		0.8247		0.9039		0.8998		0.9081
285		0.8978		0.8216		0.9020		0.8941		0.9101
286		0.8990		0.8236		0.9032		0.9065		0.9000
287		0.8985		0.8227		0.9027		0.8918		0.9139
288		0.8972		0.8206		0.9014		0.8900		0.9132
289		0.8959		0.8185		0.9002		0.8943		0.9062
290		0.8962		0.8190		0.9005		0.8863		0.9151
291		0.8999		0.8249		0.9041		0.8961		0.9122
292		0.9015		0.8275		0.9056		0.9012		0.9101
293		0.9005		0.8260		0.9047		0.8995		0.9099
294		0.8979		0.8217		0.9021		0.8991		0.9052
295		0.8992		0.8239		0.9034		0.8989		0.9081
296		0.8989		0.8233		0.9031		0.8875		0.9192
297		0.8974		0.8210		0.9017		0.8918		0.9118
298		0.8982		0.8222		0.9024		0.8936		0.9115
299		0.8994		0.8242		0.9036		0.8981		0.9093
300		0.9004		0.8257		0.9045		0.8938		0.9155
301		0.9007		0.8263		0.9049		0.9054		0.9044
302		0.9002		0.8254		0.9044		0.8960		0.9129
303		0.8984		0.8226		0.9027		0.8967		0.9087
304		0.8991		0.8237		0.9033		0.9030		0.9036
305		0.8970		0.8204		0.9013		0.8974		0.9053
306		0.9009		0.8265		0.9050		0.8962		0.9141
307		0.9006		0.8260		0.9047		0.9019		0.9075
308		0.8997		0.8246		0.9039		0.8936		0.9145
309		0.9013		0.8272		0.9054		0.8950		0.9161
310		0.9005		0.8259		0.9047		0.9015		0.9079
311		0.8976		0.8212		0.9018		0.8947		0.9091
312		0.8989		0.8233		0.9031		0.8911		0.9154
313		0.9018		0.8280		0.9059		0.8952		0.9169
314		0.8998		0.8248		0.9040		0.8959		0.9122
315		0.8985		0.8227		0.9027		0.8923		0.9134
316		0.8983		0.8224		0.9025		0.9013		0.9038
317		0.9006		0.8260		0.9047		0.8998		0.9097
318		0.9011		0.8268		0.9052		0.8999		0.9106
319		0.9008		0.8264		0.9050		0.8977		0.9123
320		0.9015		0.8275		0.9056		0.8966		0.9148
321		0.9013		0.8272		0.9054		0.9020		0.9088
322		0.8992		0.8238		0.9034		0.8981		0.9088
323		0.9003		0.8256		0.9045		0.9041		0.9048
324		0.9004		0.8257		0.9045		0.8957		0.9135
325		0.8997		0.8247		0.9039		0.8969		0.9110
326		0.8995		0.8242		0.9036		0.8893		0.9184
327		0.9003		0.8256		0.9045		0.8987		0.9103
328		0.9001		0.8251		0.9042		0.8932		0.9155
329		0.9015		0.8275		0.9056		0.8993		0.9120
330		0.9020		0.8282		0.9060		0.8998		0.9124
331		0.9013		0.8272		0.9054		0.9003		0.9106
332		0.9007		0.8262		0.9048		0.8967		0.9131
333		0.9010		0.8267		0.9051		0.8965		0.9139
334		0.9019		0.8281		0.9060		0.8988		0.9132
335		0.9020		0.8282		0.9060		0.8947		0.9176
336		0.9007		0.8262		0.9048		0.8904		0.9197
337		0.9025		0.8290		0.9065		0.9030		0.9101
338		0.9010		0.8266		0.9051		0.8936		0.9168
339		0.9024		0.8289		0.9065		0.8986		0.9145
340		0.9015		0.8274		0.9056		0.8949		0.9165
341		0.9020		0.8282		0.9061		0.8996		0.9126
342		0.9015		0.8275		0.9056		0.8957		0.9158
343		0.9018		0.8280		0.9059		0.9010		0.9109
344		0.9009		0.8265		0.9050		0.8984		0.9118
345		0.9013		0.8271		0.9054		0.8969		0.9140
346		0.9006		0.8260		0.9047		0.8933		0.9164
347		0.9017		0.8278		0.9058		0.8993		0.9123
348		0.9016		0.8276		0.9056		0.8946		0.9169
349		0.9014		0.8273		0.9055		0.8976		0.9136
350		0.8995		0.8243		0.9037		0.8978		0.9096
351		0.9012		0.8270		0.9053		0.8993		0.9113
352		0.9013		0.8271		0.9054		0.8978		0.9131
353		0.9009		0.8266		0.9051		0.8969		0.9134
354		0.9008		0.8264		0.9049		0.8993		0.9106
355		0.9009		0.8266		0.9050		0.8998		0.9103
356		0.9003		0.8255		0.9044		0.8971		0.9119
357		0.9010		0.8267		0.9051		0.8985		0.9118
358		0.9013		0.8272		0.9055		0.9011		0.9098
359		0.9014		0.8273		0.9055		0.8980		0.9130
360		0.9011		0.8268		0.9052		0.8962		0.9143
Test		0.8996		0.8260		0.9047		0.8991		0.9103
